sample_idx,match_f1,kendall_tau,tau_normalized,lis_ratio,precision,recall,num_predicted_steps,num_reference_steps,num_matched
0,0.3636363636363636,1.0,1.0,1.0,1.0,0.2222222222222222,2,9,2
1,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,3,9,3
2,0.7692307692307693,0.0,0.5,0.4,1.0,0.625,5,8,5
3,0.5,-1.0,0.0,0.5,1.0,0.3333333333333333,2,6,2
4,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
5,0.4444444444444445,-1.0,0.0,0.5,1.0,0.2857142857142857,2,7,2
6,0.6666666666666666,-0.3333333333333333,0.33333333333333337,0.6666666666666666,1.0,0.5,3,6,3
7,0.4,1.0,1.0,1.0,1.0,0.25,2,8,2
8,0.7499999999999999,1.0,1.0,1.0,1.0,0.6,3,5,3
9,0.7499999999999999,-0.3333333333333333,0.33333333333333337,0.6666666666666666,1.0,0.6,3,5,3
10,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
11,0.5,-1.0,0.0,0.5,1.0,0.3333333333333333,2,6,2
12,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,3,6,3
13,0.7272727272727273,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5714285714285714,4,7,4
14,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,2,6,2
15,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,3,6,3
16,0.7499999999999999,-1.0,0.0,0.3333333333333333,1.0,0.6,3,5,3
17,0.6666666666666666,-0.3333333333333333,0.33333333333333337,0.6666666666666666,1.0,0.5,3,6,3
18,1.0,-0.2,0.4,0.6,1.0,1.0,5,5,5
19,0.6666666666666666,-0.3333333333333333,0.33333333333333337,0.6666666666666666,1.0,0.5,3,6,3
20,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,2,5,2
21,0.6666666666666666,-0.3333333333333333,0.33333333333333337,0.6666666666666666,1.0,0.5,3,6,3
22,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.375,3,8,3
23,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,3,6,3
24,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.375,3,8,3
25,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,3,6,3
26,0.5,-1.0,0.0,0.5,1.0,0.3333333333333333,2,6,2
27,0.4444444444444445,-1.0,0.0,0.5,1.0,0.2857142857142857,2,7,2
29,0.5,-0.3333333333333333,0.33333333333333337,0.6666666666666666,1.0,0.3333333333333333,3,9,3
30,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,3,6,3
31,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,2,4,2
32,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,2,5,2
33,0.7499999999999999,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6,3,5,3
34,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,3,6,3
35,0.7499999999999999,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6,3,5,3
36,0.8333333333333333,0.0,0.5,0.6,1.0,0.7142857142857143,5,7,5
37,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,3,7,3
38,0.888888888888889,0.6666666666666666,0.8333333333333333,0.75,1.0,0.8,4,5,4
39,0.6,1.0,1.0,1.0,1.0,0.42857142857142855,3,7,3
40,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5,3,6,3
41,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,3,7,3
42,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,3,7,3
