sample_idx,match_f1,kendall_tau,tau_normalized,lis_ratio,precision,recall,num_predicted_steps,num_reference_steps,num_matched
0,0.9411764705882353,0.2857142857142857,0.6428571428571428,0.5,1.0,0.8888888888888888,8,9,8
1,0.8,0.06666666666666667,0.5333333333333333,0.5,1.0,0.6666666666666666,6,9,6
2,0.8571428571428571,-0.3333333333333333,0.33333333333333337,0.3333333333333333,1.0,0.75,6,8,6
3,1.0,-0.06666666666666667,0.4666666666666667,0.5,1.0,1.0,6,6,6
4,0.9333333333333333,-0.047619047619047616,0.47619047619047616,0.42857142857142855,1.0,0.875,7,8,7
5,0.923076923076923,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571,6,7,6
7,0.9333333333333333,0.3333333333333333,0.6666666666666666,0.7142857142857143,1.0,0.875,7,8,7
8,0.7692307692307693,-0.4,0.3,0.4,0.625,1.0,8,5,5
9,0.8333333333333333,0.6,0.8,0.8,0.7142857142857143,1.0,7,5,5
10,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,6,6,6
11,0.9090909090909091,1.0,1.0,1.0,1.0,0.8333333333333334,5,6,5
12,0.8571428571428571,0.06666666666666667,0.5333333333333333,0.5,0.75,1.0,8,6,6
13,1.0,-0.14285714285714285,0.4285714285714286,0.42857142857142855,1.0,1.0,7,7,7
14,0.8571428571428571,-0.6,0.2,0.3333333333333333,0.75,1.0,8,6,6
15,1.0,-0.06666666666666667,0.4666666666666667,0.5,1.0,1.0,6,6,6
16,1.0,0.0,0.5,0.6,1.0,1.0,5,5,5
17,0.923076923076923,0.6,0.8,0.6666666666666666,0.8571428571428571,1.0,7,6,6
18,0.9090909090909091,0.0,0.5,0.6,0.8333333333333334,1.0,6,5,5
19,1.0,-0.06666666666666667,0.4666666666666667,0.5,1.0,1.0,6,6,6
20,0.7692307692307693,0.2,0.6,0.6,0.625,1.0,8,5,5
21,0.923076923076923,-0.2,0.4,0.5,0.8571428571428571,1.0,7,6,6
22,0.8571428571428571,0.3333333333333333,0.6666666666666666,0.5,1.0,0.75,6,8,6
23,0.9090909090909091,0.2,0.6,0.6,1.0,0.8333333333333334,5,6,5
24,0.7692307692307693,0.0,0.5,0.6,1.0,0.625,5,8,5
25,0.8,0.2,0.6,0.5,0.6666666666666666,1.0,9,6,6
26,1.0,0.2,0.6,0.6666666666666666,1.0,1.0,6,6,6
27,0.8333333333333333,0.2,0.6,0.6,1.0,0.7142857142857143,5,7,5
28,0.9090909090909091,-0.2,0.4,0.6,0.8333333333333334,1.0,6,5,5
