sample_idx,match_f1,kendall_tau,tau_normalized,lis_ratio,precision,recall,num_predicted_steps,num_reference_steps,num_matched
0,0.19999999999999998,1.0,1.0,1.0,1.0,0.1111111111111111,1,9,1
1,0.19999999999999998,1.0,1.0,1.0,1.0,0.1111111111111111,1,9,1
2,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
3,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
4,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
5,0.25,1.0,1.0,1.0,1.0,0.14285714285714285,1,7,1
6,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
7,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
8,0.5714285714285715,1.0,1.0,1.0,1.0,0.4,2,5,2
9,0.5714285714285715,-1.0,0.0,0.5,1.0,0.4,2,5,2
10,0.5,-1.0,0.0,0.5,1.0,0.3333333333333333,2,6,2
11,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
12,0.0,1.0,1.0,1.0,0.0,0.0,0,6,0
13,0.4444444444444445,1.0,1.0,1.0,1.0,0.2857142857142857,2,7,2
14,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
15,0.5,-1.0,0.0,0.5,1.0,0.3333333333333333,2,6,2
16,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
17,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,2,6,2
18,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
19,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
20,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
21,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,2,6,2
22,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
23,0.5,-1.0,0.0,0.5,1.0,0.3333333333333333,2,6,2
24,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
25,0.0,1.0,1.0,1.0,0.0,0.0,0,6,0
26,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,2,6,2
27,0.6,1.0,1.0,1.0,1.0,0.42857142857142855,3,7,3
28,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
29,0.0,1.0,1.0,1.0,0.0,0.0,0,9,0
30,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
31,0.4,1.0,1.0,1.0,1.0,0.25,1,4,1
32,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
33,0.0,1.0,1.0,1.0,0.0,0.0,0,5,0
34,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
35,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
36,0.4444444444444445,-1.0,0.0,0.5,1.0,0.2857142857142857,2,7,2
37,0.0,1.0,1.0,1.0,0.0,0.0,0,7,0
38,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
39,0.4444444444444445,1.0,1.0,1.0,1.0,0.2857142857142857,2,7,2
40,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
41,0.6,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,3,7,3
42,0.25,1.0,1.0,1.0,1.0,0.14285714285714285,1,7,1
43,0.25,1.0,1.0,1.0,1.0,0.14285714285714285,1,7,1
44,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
45,0.25,1.0,1.0,1.0,1.0,0.14285714285714285,1,7,1
46,0.4444444444444445,-1.0,0.0,0.5,1.0,0.2857142857142857,2,7,2
47,0.2857142857142857,1.0,1.0,1.0,1.0,0.16666666666666666,1,6,1
48,0.25,1.0,1.0,1.0,1.0,0.14285714285714285,1,7,1
49,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
50,0.33333333333333337,1.0,1.0,1.0,1.0,0.2,1,5,1
51,0.7499999999999999,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6,3,5,3
52,0.5714285714285715,-1.0,0.0,0.5,1.0,0.4,2,5,2
53,0.0,1.0,1.0,1.0,0.0,0.0,0,6,0
54,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
55,0.0,1.0,1.0,1.0,0.0,0.0,0,8,0
56,0.4,1.0,1.0,1.0,1.0,0.25,2,8,2
57,0.0,1.0,1.0,1.0,0.0,0.0,0,8,0
58,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
59,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
60,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
61,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
62,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
63,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
64,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
65,0.4,1.0,1.0,1.0,1.0,0.25,2,8,2
66,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
67,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
68,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
69,0.4,1.0,1.0,1.0,1.0,0.25,2,8,2
70,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
71,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
72,0.4,1.0,1.0,1.0,1.0,0.25,2,8,2
73,0.5454545454545454,-0.3333333333333333,0.33333333333333337,0.6666666666666666,1.0,0.375,3,8,3
74,0.0,1.0,1.0,1.0,0.0,0.0,0,6,0
75,0.0,1.0,1.0,1.0,0.0,0.0,0,8,0
76,0.3636363636363636,-1.0,0.0,0.5,1.0,0.2222222222222222,2,9,2
77,0.3636363636363636,1.0,1.0,1.0,1.0,0.2222222222222222,2,9,2
78,0.4,-1.0,0.0,0.5,1.0,0.25,2,8,2
79,0.19999999999999998,1.0,1.0,1.0,1.0,0.1111111111111111,1,9,1
80,0.4,1.0,1.0,1.0,1.0,0.25,2,8,2
81,0.19999999999999998,1.0,1.0,1.0,1.0,0.1111111111111111,1,9,1
82,0.5454545454545454,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.375,3,8,3
83,0.2222222222222222,1.0,1.0,1.0,1.0,0.125,1,8,1
