sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
1508,0.6666666666666666,0.6266666666666666,0.6,0.8,1.0,0.5,6,12
1509,0.35294117647058826,0.3176470588235294,0.3333333333333333,0.6666666666666666,1.0,0.21428571428571427,3,14
1510,0.3157894736842105,0.2526315789473684,-0.3333333333333333,0.33333333333333337,1.0,0.1875,3,16
1511,0.35294117647058826,0.35294117647058826,1.0,1.0,1.0,0.21428571428571427,3,14
1512,0.5,0.425,0.0,0.5,1.0,0.3333333333333333,4,12
1513,0.47058823529411764,0.47058823529411764,1.0,1.0,1.0,0.3076923076923077,4,13
1514,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,4,12
1515,0.6666666666666666,0.5733333333333333,0.06666666666666667,0.5333333333333333,1.0,0.5,6,12
1517,0.7499999999999999,0.6449999999999999,0.06666666666666667,0.5333333333333333,1.0,0.6,6,10
1519,0.375,0.3,-0.3333333333333333,0.33333333333333337,1.0,0.23076923076923078,3,13
1521,0.6666666666666666,0.5466666666666666,-0.2,0.4,1.0,0.5,6,12
1522,0.4615384615384615,0.3692307692307692,-0.3333333333333333,0.33333333333333337,1.0,0.3,3,10
1523,0.4,0.32,-0.3333333333333333,0.33333333333333337,1.0,0.25,3,12
1524,0.7000000000000001,0.59,-0.047619047619047616,0.47619047619047616,1.0,0.5384615384615384,7,13
1525,0.7368421052631579,0.6526315789473683,0.23809523809523808,0.6190476190476191,1.0,0.5833333333333334,7,12
1526,0.6666666666666666,0.5733333333333333,0.06666666666666667,0.5333333333333333,1.0,0.5,6,12
1528,0.5555555555555556,0.4888888888888889,0.2,0.6,1.0,0.38461538461538464,5,13
1529,0.8235294117647058,0.7058823529411764,0.047619047619047616,0.5238095238095238,1.0,0.7,7,10
1530,0.5263157894736842,0.38421052631578945,-0.8,0.09999999999999998,1.0,0.35714285714285715,5,14
1532,0.5263157894736842,0.431578947368421,-0.2,0.4,1.0,0.35714285714285715,5,14
1533,0.4444444444444445,0.37777777777777777,0.0,0.5,1.0,0.2857142857142857,4,14
1534,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,0.2727272727272727,3,11
1535,0.5333333333333333,0.4799999999999999,0.3333333333333333,0.6666666666666666,1.0,0.36363636363636365,4,11
1536,0.4,0.36,0.3333333333333333,0.6666666666666666,1.0,0.25,3,12
1537,0.4,0.4,1.0,1.0,1.0,0.25,3,12
1540,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,4,12
1541,0.5555555555555556,0.4388888888888889,-0.4,0.3,1.0,0.38461538461538464,5,13
1542,0.42857142857142855,0.42857142857142855,1.0,1.0,1.0,0.2727272727272727,3,11
1543,0.4,0.4,1.0,1.0,1.0,0.25,3,12
1544,0.4,0.4,1.0,1.0,1.0,0.25,3,12
1545,0.4,0.36,0.3333333333333333,0.6666666666666666,1.0,0.25,3,12
1546,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,4,12
1547,0.4,0.36,0.3333333333333333,0.6666666666666666,1.0,0.25,3,12
1548,0.4,0.32,-0.3333333333333333,0.33333333333333337,1.0,0.25,3,12
1549,0.5,0.425,0.0,0.5,1.0,0.3333333333333333,4,12
1550,0.375,0.33749999999999997,0.3333333333333333,0.6666666666666666,1.0,0.23076923076923078,3,13
1551,0.375,0.375,1.0,1.0,1.0,0.23076923076923078,3,13
1552,0.5333333333333333,0.5333333333333333,1.0,1.0,1.0,0.36363636363636365,4,11
1553,0.47058823529411764,0.32941176470588235,-1.0,0.0,1.0,0.3076923076923077,4,13
1554,0.9473684210526316,0.8052631578947369,0.0,0.5,1.0,0.9,9,10
1555,0.9090909090909091,0.8545454545454545,0.6,0.8,1.0,0.8333333333333334,10,12
