sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
0,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
1,0.7142857142857143,0.6071428571428571,0.0,0.5,1.0,0.5555555555555556,5,9
2,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
3,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
4,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
5,0.6,0.42,-1.0,0.0,1.0,0.42857142857142855,3,7
6,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,2,6
7,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
8,0.7499999999999999,0.5999999999999999,-0.3333333333333333,0.33333333333333337,1.0,0.6,3,5
9,0.7499999999999999,0.6749999999999998,0.3333333333333333,0.6666666666666666,1.0,0.6,3,5
10,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,3,6
11,0.9090909090909091,0.8818181818181817,0.8,0.9,1.0,0.8333333333333334,5,6
14,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,3,6
16,0.5714285714285715,0.4,-1.0,0.0,1.0,0.4,2,5
20,0.5714285714285715,0.5714285714285715,1.0,1.0,1.0,0.4,2,5
21,0.5,0.35,-1.0,0.0,1.0,0.3333333333333333,2,6
22,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
23,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,3,6
24,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
25,1.0,0.96,0.7333333333333333,0.8666666666666667,1.0,1.0,6,6
26,0.8,0.72,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,4,6
27,0.4444444444444445,0.4444444444444445,1.0,1.0,1.0,0.2857142857142857,2,7
28,0.7499999999999999,0.6749999999999998,0.3333333333333333,0.6666666666666666,1.0,0.6,3,5
29,0.6153846153846153,0.4923076923076922,-0.3333333333333333,0.33333333333333337,1.0,0.4444444444444444,4,9
31,0.8571428571428571,0.6,-1.0,0.0,1.0,0.75,3,4
32,0.7499999999999999,0.5999999999999999,-0.3333333333333333,0.33333333333333337,1.0,0.6,3,5
