sample_idx,match_f1,ordered_f1,kendall_tau,tau_normalized,precision,recall,num_predicted_steps,num_reference_steps
60,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,4,8
61,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
62,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
63,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
64,0.5,0.5,1.0,1.0,0.3333333333333333,1.0,3,1
65,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
66,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
67,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
68,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
69,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
70,0.7692307692307693,0.7461538461538462,0.8,0.9,1.0,0.625,5,8
71,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,4,8
72,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
73,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
74,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,3,6
75,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
76,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
77,0.6153846153846153,0.523076923076923,0.0,0.5,1.0,0.4444444444444444,4,9
78,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
79,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
80,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
81,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
82,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
83,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
84,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
85,0.5,0.44999999999999996,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,9
86,0.7692307692307693,0.7,0.4,0.7,1.0,0.625,5,8
87,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
88,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
89,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
90,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
91,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
92,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
93,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
94,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
95,0.6,0.6,1.0,1.0,1.0,0.42857142857142855,3,7
96,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
97,0.7692307692307693,0.6538461538461539,0.0,0.5,1.0,0.625,5,8
98,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
99,0.4,0.27999999999999997,-1.0,0.0,1.0,0.25,2,8
100,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
101,0.6666666666666666,0.4666666666666666,-1.0,0.0,1.0,0.5,4,8
102,0.4,0.4,1.0,1.0,1.0,0.25,2,8
103,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
104,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
105,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
106,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
107,0.3636363636363636,0.3636363636363636,1.0,1.0,1.0,0.2222222222222222,2,9
108,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
109,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
110,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
111,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
112,0.5454545454545454,0.4363636363636363,-0.3333333333333333,0.33333333333333337,1.0,0.375,3,8
113,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
114,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
115,0.25,0.25,1.0,1.0,1.0,0.14285714285714285,1,7
116,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,4,8
117,0.5454545454545454,0.3818181818181818,-1.0,0.0,1.0,0.375,3,8
118,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
119,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,3,9
120,0.6666666666666666,0.5333333333333332,-0.3333333333333333,0.33333333333333337,1.0,0.5,4,8
121,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
122,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
123,0.4,0.4,1.0,1.0,1.0,0.25,2,8
124,0.4615384615384615,0.3692307692307692,-0.3333333333333333,0.33333333333333337,1.0,0.3,3,10
125,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
126,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
127,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
128,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
129,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
130,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
131,0.5454545454545454,0.5454545454545454,1.0,1.0,1.0,0.375,3,8
132,0.7692307692307693,0.7,0.4,0.7,1.0,0.625,5,8
133,0.11764705882352941,0.11764705882352941,1.0,1.0,1.0,0.0625,1,16
134,0.5454545454545454,0.49090909090909085,0.3333333333333333,0.6666666666666666,1.0,0.375,3,8
135,0.6666666666666666,0.5999999999999999,0.3333333333333333,0.6666666666666666,1.0,0.5,4,8
136,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,3,9
137,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
138,0.5,0.39999999999999997,-0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,3,9
139,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
140,0.2222222222222222,0.2222222222222222,1.0,1.0,1.0,0.125,1,8
141,0.19999999999999998,0.19999999999999998,1.0,1.0,1.0,0.1111111111111111,1,9
142,0.6666666666666666,0.5666666666666667,0.0,0.5,1.0,0.5,4,8
143,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,3,9
